DATE_SK,FULL_DATE,YEAR,MONTH,DAY
60808,2022-12-31,2022,12,26
60809,2022-12-31,2022,12,27
60810,2022-12-31,2022,12,28
60811,2022-12-31,2022,12,29
60812,2022-12-31,2022,12,30
60813,2022-12-31,2022,12,1
60814,2022-12-31,2022,12,2
60815,2022-12-31,2022,12,3
60816,2022-12-31,2022,12,4
60817,2022-12-31,2022,12,5
60818,2022-12-31,2022,12,6
60819,2022-12-31,2022,12,7
60820,2022-12-31,2022,12,8
60821,2022-12-31,2022,12,9
60822,2022-12-31,2022,12,10
60823,2022-12-31,2022,12,11
60824,2022-12-31,2022,12,12
60825,2022-12-31,2022,12,13
60826,2022-12-31,2022,12,14
60827,2022-12-31,2022,12,15
60828,2022-12-31,2022,12,16
60829,2022-12-31,2022,12,17
60830,2022-12-31,2022,12,18
60831,2022-12-31,2022,12,19
60832,2022-12-31,2022,12,20
60833,2022-12-31,2022,12,21
60834,2022-12-31,2022,12,22
60835,2022-12-31,2022,12,23
60836,2022-12-31,2022,12,24
60837,2022-12-31,2022,12,25
60838,2022-12-31,2022,12,26
60839,2022-12-31,2022,12,27
60840,2022-12-31,2022,12,28
60841,2022-12-31,2022,12,29
60842,2022-12-31,2022,12,30
60843,2022-12-31,2022,12,31
60844,2022-12-31,2022,12,1
60845,2022-12-31,2022,12,2
60846,2022-12-31,2022,12,3
60847,2022-12-31,2022,12,4
60848,2022-12-31,2022,12,5
60849,2022-12-31,2022,12,6
60850,2022-12-31,2022,12,7
60851,2022-12-31,2022,12,8
60852,2022-12-31,2022,12,9
60853,2022-12-31,2022,12,10
60854,2022-12-31,2022,12,11
60855,2022-12-31,2022,12,12
60856,2022-12-31,2022,12,13
60857,2022-12-31,2022,12,14
60858,2022-12-31,2022,12,15
60859,2022-12-31,2022,12,16
60860,2022-12-31,2022,12,17
60861,2022-12-31,2022,12,18
60862,2022-12-31,2022,12,19
60863,2022-12-31,2022,12,20
60864,2022-12-31,2022,12,21
60865,2022-12-31,2022,12,22
60866,2022-12-31,2022,12,23
60867,2022-12-31,2022,12,24
60868,2022-12-31,2022,12,25
60869,2022-12-31,2022,12,26
60870,2022-12-31,2022,12,27
60871,2022-12-31,2022,12,28
60872,2022-12-31,2022,12,29
60873,2022-12-31,2022,12,30
60874,2022-12-31,2022,12,31
60875,2022-12-31,2022,12,1
60876,2022-12-31,2022,12,2
60877,2022-12-31,2022,12,3
60878,2022-12-31,2022,12,4
60879,2022-12-31,2022,12,5
60880,2022-12-31,2022,12,6
60881,2022-12-31,2022,12,7
60882,2022-12-31,2022,12,8
60883,2022-12-31,2022,12,9
60884,2022-12-31,2022,12,10
60885,2022-12-31,2022,12,11
60886,2022-12-31,2022,12,12
60887,2022-12-31,2022,12,13
60888,2022-12-31,2022,12,14
60889,2022-12-31,2022,12,15
60890,2022-12-31,2022,12,16
60891,2022-12-31,2022,12,17
60892,2022-12-31,2022,12,18
60893,2022-12-31,2022,12,19
60894,2022-12-31,2022,12,20
60895,2022-12-31,2022,12,21
60896,2022-12-31,2022,12,22
60897,2022-12-31,2022,12,23
60898,2022-12-31,2022,12,24
60899,2022-12-31,2022,12,25
60900,2022-12-31,2022,12,26
60901,2022-12-31,2022,12,27
60902,2022-12-31,2022,12,28
60903,2022-12-31,2022,12,29
60904,2022-12-31,2022,12,30
60905,2022-12-31,2022,12,1
60906,2022-12-31,2022,12,2
60907,2022-12-31,2022,12,3
60908,2022-12-31,2022,12,4
60909,2022-12-31,2022,12,5
60910,2022-12-31,2022,12,6
60911,2022-12-31,2022,12,7
60912,2022-12-31,2022,12,8
60913,2022-12-31,2022,12,9
60914,2022-12-31,2022,12,10
60915,2022-12-31,2022,12,11
60916,2022-12-31,2022,12,12
60917,2022-12-31,2022,12,13
60918,2022-12-31,2022,12,14
60919,2022-12-31,2022,12,15
60920,2022-12-31,2022,12,16
60921,2022-12-31,2022,12,17
60922,2022-12-31,2022,12,18
60923,2022-12-31,2022,12,19
60924,2022-12-31,2022,12,20
60925,2022-12-31,2022,12,21
60926,2022-12-31,2022,12,22
60927,2022-12-31,2022,12,23
60928,2022-12-31,2022,12,24
60929,2022-12-31,2022,12,25
60930,2022-12-31,2022,12,26
60931,2022-12-31,2022,12,27
60932,2022-12-31,2022,12,28
60933,2022-12-31,2022,12,29
60934,2022-12-31,2022,12,30
60935,2022-12-31,2022,12,31
60936,2022-12-31,2022,12,1
60937,2022-12-31,2022,12,2
60938,2022-12-31,2022,12,3
60939,2022-12-31,2022,12,4
60940,2022-12-31,2022,12,5
60941,2022-12-31,2022,12,6
60942,2022-12-31,2022,12,7
60943,2022-12-31,2022,12,8
60944,2022-12-31,2022,12,9
60945,2022-12-31,2022,12,10
60946,2022-12-31,2022,12,11
60947,2022-12-31,2022,12,12
60948,2022-12-31,2022,12,13
60949,2022-12-31,2022,12,14
60950,2022-12-31,2022,12,15
60951,2022-12-31,2022,12,16
60952,2022-12-31,2022,12,17
60953,2022-12-31,2022,12,18
60954,2022-12-31,2022,12,19
60955,2022-12-31,2022,12,20
60956,2022-12-31,2022,12,21
60957,2022-12-31,2022,12,22
60958,2022-12-31,2022,12,23
60959,2022-12-31,2022,12,24
60960,2022-12-31,2022,12,25
60961,2022-12-31,2022,12,26
60962,2022-12-31,2022,12,27
60963,2022-12-31,2022,12,28
60964,2022-12-31,2022,12,29
60965,2022-12-31,2022,12,30
60966,2022-12-31,2022,12,1
60967,2022-12-31,2022,12,2
60968,2022-12-31,2022,12,3
60969,2022-12-31,2022,12,4
60970,2022-12-31,2022,12,5
60971,2022-12-31,2022,12,6
60972,2022-12-31,2022,12,7
60973,2022-12-31,2022,12,8
60974,2022-12-31,2022,12,9
60975,2022-12-31,2022,12,10
60976,2022-12-31,2022,12,11
60977,2022-12-31,2022,12,12
60978,2022-12-31,2022,12,13
60979,2022-12-31,2022,12,14
60980,2022-12-31,2022,12,15
60981,2022-12-31,2022,12,16
60982,2022-12-31,2022,12,17
60983,2022-12-31,2022,12,18
60984,2022-12-31,2022,12,19
60985,2022-12-31,2022,12,20
60986,2022-12-31,2022,12,21
60987,2022-12-31,2022,12,22
60988,2022-12-31,2022,12,23
60989,2022-12-31,2022,12,24
60990,2022-12-31,2022,12,25
60991,2022-12-31,2022,12,26
60992,2022-12-31,2022,12,27
60993,2022-12-31,2022,12,28
60994,2022-12-31,2022,12,29
60995,2022-12-31,2022,12,30
60996,2022-12-31,2022,12,31
60997,2022-12-31,2022,12,1
60998,2022-12-31,2022,12,2
60999,2022-12-31,2022,12,3
61000,2022-12-31,2022,12,4
61001,2022-12-31,2022,12,5
61002,2022-12-31,2022,12,6
61003,2022-12-31,2022,12,7
61004,2022-12-31,2022,12,8
61005,2022-12-31,2022,12,9
61006,2022-12-31,2022,12,10
61007,2022-12-31,2022,12,11
61008,2022-12-31,2022,12,12
61009,2022-12-31,2022,12,13
61010,2022-12-31,2022,12,14
61011,2022-12-31,2022,12,15
61012,2022-12-31,2022,12,16
61013,2022-12-31,2022,12,17
61014,2022-12-31,2022,12,18
61015,2022-12-31,2022,12,19
61016,2022-12-31,2022,12,20
61017,2022-12-31,2022,12,21
61018,2022-12-31,2022,12,22
61019,2022-12-31,2022,12,23
61020,2022-12-31,2022,12,24
61021,2022-12-31,2022,12,25
61022,2022-12-31,2022,12,26
61023,2022-12-31,2022,12,27
61024,2022-12-31,2022,12,28
61025,2022-12-31,2022,12,29
61026,2022-12-31,2022,12,30
61027,2022-12-31,2022,12,31
61028,2022-12-31,2022,12,1
61029,2022-12-31,2022,12,2
61030,2022-12-31,2022,12,3
61031,2022-12-31,2022,12,4
61032,2022-12-31,2022,12,5
61033,2022-12-31,2022,12,6
61034,2022-12-31,2022,12,7
61035,2022-12-31,2022,12,8
61036,2022-12-31,2022,12,9
61037,2022-12-31,2022,12,10
61038,2022-12-31,2022,12,11
61039,2022-12-31,2022,12,12
61040,2022-12-31,2022,12,13
61041,2022-12-31,2022,12,14
61042,2022-12-31,2022,12,15
61043,2022-12-31,2022,12,16
61044,2022-12-31,2022,12,17
61045,2022-12-31,2022,12,18
61046,2022-12-31,2022,12,19
61047,2022-12-31,2022,12,20
61048,2022-12-31,2022,12,21
61049,2022-12-31,2022,12,22
61050,2022-12-31,2022,12,23
61051,2022-12-31,2022,12,24
61052,2022-12-31,2022,12,25
61053,2022-12-31,2022,12,26
61054,2022-12-31,2022,12,27
61055,2022-12-31,2022,12,28
61056,2022-12-31,2022,12,1
61057,2022-12-31,2022,12,2
61058,2022-12-31,2022,12,3
61059,2022-12-31,2022,12,4
61060,2022-12-31,2022,12,5
61061,2022-12-31,2022,12,6
61062,2022-12-31,2022,12,7
61063,2022-12-31,2022,12,8
61064,2022-12-31,2022,12,9
61065,2022-12-31,2022,12,10
61066,2022-12-31,2022,12,11
61067,2022-12-31,2022,12,12
61068,2022-12-31,2022,12,13
61069,2022-12-31,2022,12,14
61070,2022-12-31,2022,12,15
61071,2022-12-31,2022,12,16
61072,2022-12-31,2022,12,17
61073,2022-12-31,2022,12,18
61074,2022-12-31,2022,12,19
61075,2022-12-31,2022,12,20
61076,2022-12-31,2022,12,21
61077,2022-12-31,2022,12,22
61078,2022-12-31,2022,12,23
61079,2022-12-31,2022,12,24
61080,2022-12-31,2022,12,25
61081,2022-12-31,2022,12,26
61082,2022-12-31,2022,12,27
61083,2022-12-31,2022,12,28
61084,2022-12-31,2022,12,29
61085,2022-12-31,2022,12,30
61086,2022-12-31,2022,12,31
61087,2022-12-31,2022,12,1
61088,2022-12-31,2022,12,2
61089,2022-12-31,2022,12,3
61090,2022-12-31,2022,12,4
61091,2022-12-31,2022,12,5
61092,2022-12-31,2022,12,6
61093,2022-12-31,2022,12,7
61094,2022-12-31,2022,12,8
61095,2022-12-31,2022,12,9
61096,2022-12-31,2022,12,10
61097,2022-12-31,2022,12,11
61098,2022-12-31,2022,12,12
61099,2022-12-31,2022,12,13
61100,2022-12-31,2022,12,14
61101,2022-12-31,2022,12,15
61102,2022-12-31,2022,12,16
61103,2022-12-31,2022,12,17
61104,2022-12-31,2022,12,18
61105,2022-12-31,2022,12,19
61106,2022-12-31,2022,12,20
61107,2022-12-31,2022,12,21
61108,2022-12-31,2022,12,22
61109,2022-12-31,2022,12,23
61110,2022-12-31,2022,12,24
61111,2022-12-31,2022,12,25
61112,2022-12-31,2022,12,26
61113,2022-12-31,2022,12,27
61114,2022-12-31,2022,12,28
61115,2022-12-31,2022,12,29
61116,2022-12-31,2022,12,30
61117,2022-12-31,2022,12,1
61118,2022-12-31,2022,12,2
61119,2022-12-31,2022,12,3
61120,2022-12-31,2022,12,4
61121,2022-12-31,2022,12,5
61122,2022-12-31,2022,12,6
61123,2022-12-31,2022,12,7
61124,2022-12-31,2022,12,8
61125,2022-12-31,2022,12,9
61126,2022-12-31,2022,12,10
61127,2022-12-31,2022,12,11
61128,2022-12-31,2022,12,12
61129,2022-12-31,2022,12,13
61130,2022-12-31,2022,12,14
61131,2022-12-31,2022,12,15
61132,2022-12-31,2022,12,16
61133,2022-12-31,2022,12,17
61134,2022-12-31,2022,12,18
61135,2022-12-31,2022,12,19
61136,2022-12-31,2022,12,20
61137,2022-12-31,2022,12,21
61138,2022-12-31,2022,12,22
61139,2022-12-31,2022,12,23
61140,2022-12-31,2022,12,24
61141,2022-12-31,2022,12,25
61142,2022-12-31,2022,12,26
61143,2022-12-31,2022,12,27
61144,2022-12-31,2022,12,28
61145,2022-12-31,2022,12,29
61146,2022-12-31,2022,12,30
61147,2022-12-31,2022,12,31
61148,2022-12-31,2022,12,1
61149,2022-12-31,2022,12,2
61150,2022-12-31,2022,12,3
61151,2022-12-31,2022,12,4
61152,2022-12-31,2022,12,5
61153,2022-12-31,2022,12,6
61154,2022-12-31,2022,12,7
61155,2022-12-31,2022,12,8
61156,2022-12-31,2022,12,9
61157,2022-12-31,2022,12,10
61158,2022-12-31,2022,12,11
61159,2022-12-31,2022,12,12
61160,2022-12-31,2022,12,13
61161,2022-12-31,2022,12,14
61162,2022-12-31,2022,12,15
61163,2022-12-31,2022,12,16
61164,2022-12-31,2022,12,17
61165,2022-12-31,2022,12,18
61166,2022-12-31,2022,12,19
61167,2022-12-31,2022,12,20
61168,2022-12-31,2022,12,21
61169,2022-12-31,2022,12,22
61170,2022-12-31,2022,12,23
61171,2022-12-31,2022,12,24
61172,2022-12-31,2022,12,25
61173,2022-12-31,2022,12,26
61174,2022-12-31,2022,12,27
61175,2022-12-31,2022,12,28
61176,2022-12-31,2022,12,29
61177,2022-12-31,2022,12,30
61178,2022-12-31,2022,12,1
61179,2022-12-31,2022,12,2
61180,2022-12-31,2022,12,3
61181,2022-12-31,2022,12,4
61182,2022-12-31,2022,12,5
61183,2022-12-31,2022,12,6
61184,2022-12-31,2022,12,7
61185,2022-12-31,2022,12,8
61186,2022-12-31,2022,12,9
61187,2022-12-31,2022,12,10
61188,2022-12-31,2022,12,11
61189,2022-12-31,2022,12,12
61190,2022-12-31,2022,12,13
61191,2022-12-31,2022,12,14
61192,2022-12-31,2022,12,15
61193,2022-12-31,2022,12,16
61194,2022-12-31,2022,12,17
61195,2022-12-31,2022,12,18
61196,2022-12-31,2022,12,19
61197,2022-12-31,2022,12,20
61198,2022-12-31,2022,12,21
61199,2022-12-31,2022,12,22
61200,2022-12-31,2022,12,23
61201,2022-12-31,2022,12,24
61202,2022-12-31,2022,12,25
61203,2022-12-31,2022,12,26
61204,2022-12-31,2022,12,27
61205,2022-12-31,2022,12,28
61206,2022-12-31,2022,12,29
61207,2022-12-31,2022,12,30
61208,2022-12-31,2022,12,31
61209,2022-12-31,2022,12,1
61210,2022-12-31,2022,12,2
61211,2022-12-31,2022,12,3
61212,2022-12-31,2022,12,4
61213,2022-12-31,2022,12,5
61214,2022-12-31,2022,12,6
61215,2022-12-31,2022,12,7
61216,2022-12-31,2022,12,8
61217,2022-12-31,2022,12,9
61218,2022-12-31,2022,12,10
61219,2022-12-31,2022,12,11
61220,2022-12-31,2022,12,12
61221,2022-12-31,2022,12,13
61222,2022-12-31,2022,12,14
61223,2022-12-31,2022,12,15
61224,2022-12-31,2022,12,16
61225,2022-12-31,2022,12,17
61226,2022-12-31,2022,12,18
61227,2022-12-31,2022,12,19
61228,2022-12-31,2022,12,20
61229,2022-12-31,2022,12,21
61230,2022-12-31,2022,12,22
61231,2022-12-31,2022,12,23
61232,2022-12-31,2022,12,24
61233,2022-12-31,2022,12,25
61234,2022-12-31,2022,12,26
61235,2022-12-31,2022,12,27
61236,2022-12-31,2022,12,28
61237,2022-12-31,2022,12,29
61238,2022-12-31,2022,12,30
61239,2022-12-31,2022,12,31
61240,2022-12-31,2022,12,1
61241,2022-12-31,2022,12,2
61242,2022-12-31,2022,12,3
61243,2022-12-31,2022,12,4
61244,2022-12-31,2022,12,5
61245,2022-12-31,2022,12,6
61246,2022-12-31,2022,12,7
61247,2022-12-31,2022,12,8
61248,2022-12-31,2022,12,9
61249,2022-12-31,2022,12,10
61250,2022-12-31,2022,12,11
61251,2022-12-31,2022,12,12
61252,2022-12-31,2022,12,13
61253,2022-12-31,2022,12,14
61254,2022-12-31,2022,12,15
61255,2022-12-31,2022,12,16
61256,2022-12-31,2022,12,17
61257,2022-12-31,2022,12,18
61258,2022-12-31,2022,12,19
61259,2022-12-31,2022,12,20
61260,2022-12-31,2022,12,21
61261,2022-12-31,2022,12,22
61262,2022-12-31,2022,12,23
61263,2022-12-31,2022,12,24
61264,2022-12-31,2022,12,25
61265,2022-12-31,2022,12,26
61266,2022-12-31,2022,12,27
61267,2022-12-31,2022,12,28
61268,2022-12-31,2022,12,29
61269,2022-12-31,2022,12,30
61270,2022-12-31,2022,12,1
61271,2022-12-31,2022,12,2
61272,2022-12-31,2022,12,3
61273,2022-12-31,2022,12,4
61274,2022-12-31,2022,12,5
61275,2022-12-31,2022,12,6
61276,2022-12-31,2022,12,7
61277,2022-12-31,2022,12,8
61278,2022-12-31,2022,12,9
61279,2022-12-31,2022,12,10
61280,2022-12-31,2022,12,11
61281,2022-12-31,2022,12,12
61282,2022-12-31,2022,12,13
61283,2022-12-31,2022,12,14
61284,2022-12-31,2022,12,15
61285,2022-12-31,2022,12,16
61286,2022-12-31,2022,12,17
61287,2022-12-31,2022,12,18
61288,2022-12-31,2022,12,19
61289,2022-12-31,2022,12,20
61290,2022-12-31,2022,12,21
61291,2022-12-31,2022,12,22
61292,2022-12-31,2022,12,23
61293,2022-12-31,2022,12,24
61294,2022-12-31,2022,12,25
61295,2022-12-31,2022,12,26
61296,2022-12-31,2022,12,27
61297,2022-12-31,2022,12,28
61298,2022-12-31,2022,12,29
61299,2022-12-31,2022,12,30
61300,2022-12-31,2022,12,31
61301,2022-12-31,2022,12,1
61302,2022-12-31,2022,12,2
61303,2022-12-31,2022,12,3
61304,2022-12-31,2022,12,4
61305,2022-12-31,2022,12,5
61306,2022-12-31,2022,12,6
61307,2022-12-31,2022,12,7
61308,2022-12-31,2022,12,8
61309,2022-12-31,2022,12,9
61310,2022-12-31,2022,12,10
61311,2022-12-31,2022,12,11
61312,2022-12-31,2022,12,12
61313,2022-12-31,2022,12,13
61314,2022-12-31,2022,12,14
61315,2022-12-31,2022,12,15
61316,2022-12-31,2022,12,16
61317,2022-12-31,2022,12,17
61318,2022-12-31,2022,12,18
61319,2022-12-31,2022,12,19
61320,2022-12-31,2022,12,20
61321,2022-12-31,2022,12,21
61322,2022-12-31,2022,12,22
61323,2022-12-31,2022,12,23
61324,2022-12-31,2022,12,24
61325,2022-12-31,2022,12,25
61326,2022-12-31,2022,12,26
61327,2022-12-31,2022,12,27
61328,2022-12-31,2022,12,28
61329,2022-12-31,2022,12,29
61330,2022-12-31,2022,12,30
61331,2022-12-31,2022,12,1
61332,2022-12-31,2022,12,2
61333,2022-12-31,2022,12,3
61334,2022-12-31,2022,12,4
61335,2022-12-31,2022,12,5
61336,2022-12-31,2022,12,6
61337,2022-12-31,2022,12,7
61338,2022-12-31,2022,12,8
61339,2022-12-31,2022,12,9
61340,2022-12-31,2022,12,10
61341,2022-12-31,2022,12,11
61342,2022-12-31,2022,12,12
61343,2022-12-31,2022,12,13
61344,2022-12-31,2022,12,14
61345,2022-12-31,2022,12,15
61346,2022-12-31,2022,12,16
61347,2022-12-31,2022,12,17
61348,2022-12-31,2022,12,18
61349,2022-12-31,2022,12,19
61350,2022-12-31,2022,12,20
61351,2022-12-31,2022,12,21
61352,2022-12-31,2022,12,22
61353,2022-12-31,2022,12,23
61354,2022-12-31,2022,12,24
61355,2022-12-31,2022,12,25
61356,2022-12-31,2022,12,26
61357,2022-12-31,2022,12,27
61358,2022-12-31,2022,12,28
61359,2022-12-31,2022,12,29
61360,2022-12-31,2022,12,30
61361,2022-12-31,2022,12,31
61362,2022-12-31,2022,12,1
61363,2022-12-31,2022,12,2
61364,2022-12-31,2022,12,3
61365,2022-12-31,2022,12,4
61366,2022-12-31,2022,12,5
61367,2022-12-31,2022,12,6
61368,2022-12-31,2022,12,7
61369,2022-12-31,2022,12,8
61370,2022-12-31,2022,12,9
61371,2022-12-31,2022,12,10
61372,2022-12-31,2022,12,11
61373,2022-12-31,2022,12,12
61374,2022-12-31,2022,12,13
61375,2022-12-31,2022,12,14
61376,2022-12-31,2022,12,15
61377,2022-12-31,2022,12,16
61378,2022-12-31,2022,12,17
61379,2022-12-31,2022,12,18
61380,2022-12-31,2022,12,19
61381,2022-12-31,2022,12,20
61382,2022-12-31,2022,12,21
61383,2022-12-31,2022,12,22
61384,2022-12-31,2022,12,23
61385,2022-12-31,2022,12,24
61386,2022-12-31,2022,12,25
61387,2022-12-31,2022,12,26
61388,2022-12-31,2022,12,27
61389,2022-12-31,2022,12,28
61390,2022-12-31,2022,12,29
61391,2022-12-31,2022,12,30
61392,2022-12-31,2022,12,31
61393,2022-12-31,2022,12,1
61394,2022-12-31,2022,12,2
61395,2022-12-31,2022,12,3
61396,2022-12-31,2022,12,4
61397,2022-12-31,2022,12,5
61398,2022-12-31,2022,12,6
61399,2022-12-31,2022,12,7
61400,2022-12-31,2022,12,8
61401,2022-12-31,2022,12,9
61402,2022-12-31,2022,12,10
61403,2022-12-31,2022,12,11
61404,2022-12-31,2022,12,12
61405,2022-12-31,2022,12,13
61406,2022-12-31,2022,12,14
61407,2022-12-31,2022,12,15
61408,2022-12-31,2022,12,16
61409,2022-12-31,2022,12,17
61410,2022-12-31,2022,12,18
61411,2022-12-31,2022,12,19
61412,2022-12-31,2022,12,20
61413,2022-12-31,2022,12,21
61414,2022-12-31,2022,12,22
61415,2022-12-31,2022,12,23
61416,2022-12-31,2022,12,24
61417,2022-12-31,2022,12,25
61418,2022-12-31,2022,12,26
61419,2022-12-31,2022,12,27
61420,2022-12-31,2022,12,28
61421,2022-12-31,2022,12,1
61422,2022-12-31,2022,12,2
61423,2022-12-31,2022,12,3
61424,2022-12-31,2022,12,4
61425,2022-12-31,2022,12,5
61426,2022-12-31,2022,12,6
61427,2022-12-31,2022,12,7
61428,2022-12-31,2022,12,8
61429,2022-12-31,2022,12,9
61430,2022-12-31,2022,12,10
61431,2022-12-31,2022,12,11
61432,2022-12-31,2022,12,12
61433,2022-12-31,2022,12,13
61434,2022-12-31,2022,12,14
61435,2022-12-31,2022,12,15
61436,2022-12-31,2022,12,16
61437,2022-12-31,2022,12,17
61438,2022-12-31,2022,12,18
61439,2022-12-31,2022,12,19
61440,2022-12-31,2022,12,20
61441,2022-12-31,2022,12,21
61442,2022-12-31,2022,12,22
61443,2022-12-31,2022,12,23
61444,2022-12-31,2022,12,24
61445,2022-12-31,2022,12,25
61446,2022-12-31,2022,12,26
61447,2022-12-31,2022,12,27
61448,2022-12-31,2022,12,28
61449,2022-12-31,2022,12,29
61450,2022-12-31,2022,12,30
61451,2022-12-31,2022,12,31
61452,2022-12-31,2022,12,1
61453,2022-12-31,2022,12,2
61454,2022-12-31,2022,12,3
61455,2022-12-31,2022,12,4
61456,2022-12-31,2022,12,5
61457,2022-12-31,2022,12,6
61458,2022-12-31,2022,12,7
61459,2022-12-31,2022,12,8
61460,2022-12-31,2022,12,9
61461,2022-12-31,2022,12,10
61462,2022-12-31,2022,12,11
61463,2022-12-31,2022,12,12
61464,2022-12-31,2022,12,13
61465,2022-12-31,2022,12,14
61466,2022-12-31,2022,12,15
61467,2022-12-31,2022,12,16
61468,2022-12-31,2022,12,17
61469,2022-12-31,2022,12,18
61470,2022-12-31,2022,12,19
61471,2022-12-31,2022,12,20
61472,2022-12-31,2022,12,21
61473,2022-12-31,2022,12,22
61474,2022-12-31,2022,12,23
61475,2022-12-31,2022,12,24
61476,2022-12-31,2022,12,25
61477,2022-12-31,2022,12,26
61478,2022-12-31,2022,12,27
61479,2022-12-31,2022,12,28
61480,2022-12-31,2022,12,29
61481,2022-12-31,2022,12,30
61482,2022-12-31,2022,12,1
61483,2022-12-31,2022,12,2
61484,2022-12-31,2022,12,3
61485,2022-12-31,2022,12,4
61486,2022-12-31,2022,12,5
61487,2022-12-31,2022,12,6
61488,2022-12-31,2022,12,7
61489,2022-12-31,2022,12,8
61490,2022-12-31,2022,12,9
61491,2022-12-31,2022,12,10
61492,2022-12-31,2022,12,11
61493,2022-12-31,2022,12,12
61494,2022-12-31,2022,12,13
61495,2022-12-31,2022,12,14
61496,2022-12-31,2022,12,15
61497,2022-12-31,2022,12,16
61498,2022-12-31,2022,12,17
61499,2022-12-31,2022,12,18
61500,2022-12-31,2022,12,19
61501,2022-12-31,2022,12,20
61502,2022-12-31,2022,12,21
61503,2022-12-31,2022,12,22
61504,2022-12-31,2022,12,23
61505,2022-12-31,2022,12,24
61506,2022-12-31,2022,12,25
61507,2022-12-31,2022,12,26
61508,2022-12-31,2022,12,27
61509,2022-12-31,2022,12,28
61510,2022-12-31,2022,12,29
61511,2022-12-31,2022,12,30
61512,2022-12-31,2022,12,31
61513,2022-12-31,2022,12,1
61514,2022-12-31,2022,12,2
61515,2022-12-31,2022,12,3
61516,2022-12-31,2022,12,4
61517,2022-12-31,2022,12,5
61518,2022-12-31,2022,12,6
61519,2022-12-31,2022,12,7
61520,2022-12-31,2022,12,8
61521,2022-12-31,2022,12,9
61522,2022-12-31,2022,12,10
61523,2022-12-31,2022,12,11
61524,2022-12-31,2022,12,12
61525,2022-12-31,2022,12,13
61526,2022-12-31,2022,12,14
61527,2022-12-31,2022,12,15
61528,2022-12-31,2022,12,16
61529,2022-12-31,2022,12,17
61530,2022-12-31,2022,12,18
61531,2022-12-31,2022,12,19
61532,2022-12-31,2022,12,20
61533,2022-12-31,2022,12,21
61534,2022-12-31,2022,12,22
61535,2022-12-31,2022,12,23
61536,2022-12-31,2022,12,24
61537,2022-12-31,2022,12,25
61538,2022-12-31,2022,12,26
61539,2022-12-31,2022,12,27
61540,2022-12-31,2022,12,28
61541,2022-12-31,2022,12,29
61542,2022-12-31,2022,12,30
61543,2022-12-31,2022,12,1
61544,2022-12-31,2022,12,2
61545,2022-12-31,2022,12,3
61546,2022-12-31,2022,12,4
61547,2022-12-31,2022,12,5
61548,2022-12-31,2022,12,6
61549,2022-12-31,2022,12,7
61550,2022-12-31,2022,12,8
61551,2022-12-31,2022,12,9
61552,2022-12-31,2022,12,10
61553,2022-12-31,2022,12,11
61554,2022-12-31,2022,12,12
61555,2022-12-31,2022,12,13
61556,2022-12-31,2022,12,14
61557,2022-12-31,2022,12,15
61558,2022-12-31,2022,12,16
61559,2022-12-31,2022,12,17
61560,2022-12-31,2022,12,18
61561,2022-12-31,2022,12,19
61562,2022-12-31,2022,12,20
61563,2022-12-31,2022,12,21
61564,2022-12-31,2022,12,22
61565,2022-12-31,2022,12,23
61566,2022-12-31,2022,12,24
61567,2022-12-31,2022,12,25
61568,2022-12-31,2022,12,26
61569,2022-12-31,2022,12,27
61570,2022-12-31,2022,12,28
61571,2022-12-31,2022,12,29
61572,2022-12-31,2022,12,30
61573,2022-12-31,2022,12,31
61574,2022-12-31,2022,12,1
61575,2022-12-31,2022,12,2
61576,2022-12-31,2022,12,3
61577,2022-12-31,2022,12,4
61578,2022-12-31,2022,12,5
61579,2022-12-31,2022,12,6
61580,2022-12-31,2022,12,7
61581,2022-12-31,2022,12,8
61582,2022-12-31,2022,12,9
61583,2022-12-31,2022,12,10
61584,2022-12-31,2022,12,11
61585,2022-12-31,2022,12,12
61586,2022-12-31,2022,12,13
61587,2022-12-31,2022,12,14
61588,2022-12-31,2022,12,15
61589,2022-12-31,2022,12,16
61590,2022-12-31,2022,12,17
61591,2022-12-31,2022,12,18
61592,2022-12-31,2022,12,19
61593,2022-12-31,2022,12,20
61594,2022-12-31,2022,12,21
61595,2022-12-31,2022,12,22
61596,2022-12-31,2022,12,23
61597,2022-12-31,2022,12,24
61598,2022-12-31,2022,12,25
61599,2022-12-31,2022,12,26
61600,2022-12-31,2022,12,27
61601,2022-12-31,2022,12,28
61602,2022-12-31,2022,12,29
61603,2022-12-31,2022,12,30
61604,2022-12-31,2022,12,31
61605,2022-12-31,2022,12,1
61606,2022-12-31,2022,12,2
61607,2022-12-31,2022,12,3
61608,2022-12-31,2022,12,4
61609,2022-12-31,2022,12,5
61610,2022-12-31,2022,12,6
61611,2022-12-31,2022,12,7
61612,2022-12-31,2022,12,8
61613,2022-12-31,2022,12,9
61614,2022-12-31,2022,12,10
61615,2022-12-31,2022,12,11
61616,2022-12-31,2022,12,12
61617,2022-12-31,2022,12,13
61618,2022-12-31,2022,12,14
61619,2022-12-31,2022,12,15
61620,2022-12-31,2022,12,16
61621,2022-12-31,2022,12,17
61622,2022-12-31,2022,12,18
61623,2022-12-31,2022,12,19
61624,2022-12-31,2022,12,20
61625,2022-12-31,2022,12,21
61626,2022-12-31,2022,12,22
61627,2022-12-31,2022,12,23
61628,2022-12-31,2022,12,24
